Year,BRO,CAV ,CAZ ,COL   ,DRA ,FON ,GUT ,ILO,INA ,AHI,LAI ,LIL,LOC ,NIE1,NIE2,PAN ,PED ,POE ,REN ,SER,SUW ,VIG ,VIN ,WIN,WOB 
1610,,,-0.3199426111908167,2.314286953075679,,1.45463015301084,0.7745412641997327,0.5850995569399933,-0.9920973131292802,0.4502765387468191,,1.3599920223374555,,,,,0.3038705661822102,-0.40784483460158943,,-0.1639504563233417,-0.5524844529481096,,,,1.3900487598356883
1611,,,-0.4591104734576767,0.10210089498863681,,0.9002971402281227,0.4843808408242676,0.41476288119178534,-0.6889691112189692,0.44304942090300853,,-0.04806541683286575,,,,,1.7218522758818111,1.1681775781581147,1.560835987523283,1.20827900912646,-0.6809407934726651,,,,1.725802075755105
1612,,,-1.1334289813486371,0.476470843280289,,0.5819257287415222,0.21378179430558178,0.6813467029928414,-0.17178682595513398,0.9351504449951603,,-0.056043079377742756,,,,,0.8119002943739072,0.10938259815738682,2.059627092077688,0.3529986962190333,0.11899948164656594,,,,1.4631781060955875
1613,,,-0.6154949784791951,0.30630268496589835,,-0.8541701592966022,0.7386787399623184,0.46807964555199655,-1.2109848757843291,0.3745316690355022,,0.03071400079776551,,,,,1.0208998660983362,0.8335010040199535,1.2244419867772895,1.023794002607555,0.6228401639473442,,,,0.3025136507815071
1614,,,0.2840746054519378,1.8037824781325191,,-0.14540160409255362,1.7444595333480566,-0.16895182472586795,-1.1916509585782102,0.9233242521598338,,0.6160749900279204,,,,,0.9999999089258904,-1.2536638128780329,1.2824409524231515,0.78585397653194,-0.2616461864545077,,,,0.7159660691965881
1615,,,0.15494978479196653,0.7827735282461873,,-0.02012985508984532,0.024688484690105747,0.21395948295201975,-2.0948210909214553,0.9494958632472915,,0.9551256481850801,,,,,0.2476014507179402,0.8152459181578721,1.2244419867772895,0.5576923076923096,0.14890758924953573,,,,0.1251247761131991
1616,,,-0.7101865136298444,-0.20420178997726152,,-0.7923075671964936,1.1217557034074521,-0.0332364245362376,-1.5810912908730013,2.0402424643850057,,0.5502592740327081,,,,,-0.2298821862217215,-0.8763920383950149,0.09926205324758558,0.17242503259452227,0.05454359963660277,,,,-0.03509914058719891
1617,,,-0.28837876614060365,-0.6806726332575506,,0.355464454089359,1.0125380159571369,0.5303979415574371,-1.1108628045383293,0.1613426981479883,,-0.010171519744715887,,,,,-0.08358248601461832,0.4847653767189981,0.2732589501851672,-0.25130378096479716,0.40876066512396525,,,,0.22104412138353116
1618,,,0.39311334289813665,-0.8848744232348241,,-0.3846772728225969,-0.319265725041481,0.0,-0.9154521413478547,0.04095886450195242,,-1.0831671320303125,,,,,-0.14467466851868307,0.6692052312612161,-0.16753318872337597,0.5955019556714443,-0.33910916300244076,,,,0.6087951180342008
1619,,,-0.3342898134863713,-1.1571434765378394,,-0.0532705294291878,-1.598905794422038,-0.07062740213950491,-0.6413248152467317,0.24200414270248047,,-0.2554846429996007,,,,,1.5257142162634996,0.5718447733301146,-0.0863346368191701,0.18676662320729825,0.6728389942646469,,,,1.212591992518744
1620,,,-0.21377331420372672,-1.1571434765378394,,-0.2669174100034708,0.7729111494616722,-0.6591890866353529,-1.4768262373685461,1.2308052658782955,,0.19625049860390859,,,,,1.1462996091329936,0.20674305608848437,0.2152599845393053,0.5935462842242474,0.3158050932664438,,,,0.8561082232467192
1621,,,0.1004304160688671,-0.6126053699317967,,-0.2024035639562211,-0.6974523442724214,0.33444152189588106,-0.3343226487259464,1.1086012732465975,,0.5133625847626653,,,,,0.6832851733127161,0.8882662616061943,0.11086184637675549,0.1117992177314172,0.5143919967802344,,,,0.9067292884166233
1622,,,-0.1004304160688671,0.476470843280289,,-0.00179201528874667,-0.4985783462285644,0.673037596858782,-0.47981372461269245,0.8648502986962839,,0.9541284403669731,,,,,1.32636077861866,0.036362254709060765,-0.03993546430248221,0.37059973924380574,0.025671035650552124,,,,0.6377383608536688
1623,,,0.0,-0.3403363166287813,,0.5505525570336071,-0.12365195647375093,-0.23403982277599827,-0.9254142874368344,0.8641932879832103,,1.2243717590745924,,,,,2.2475665832194145,0.4988244298817886,0.3196581227018551,0.4599087353324628,0.36369129695062047,,,,0.5260250633171639
1624,,,-0.0401721664275448,-0.918908054897695,,0.3682788481672313,-0.08615931749827016,0.406453775057721,-1.2500183974305945,0.6946845240102151,,1.1286398085361002,,,,,1.4147836743482263,0.46839928677832326,1.1780428142606016,-0.04465449804432853,1.0348023574068035,,,,1.1859447372816534
1625,,,0.36585365853658436,-0.1361345266515077,,-0.918684005343852,0.1844397290204214,0.1911094410833564,-1.4798600051770046,0.515977610054184,,0.7457120063821312,,,,,0.686500551339244,0.3162735712609773,1.4796374356190771,0.305410691003914,0.8003008011298783,,,,0.7602738819714411
1626,,,0.21233859397417484,-0.17016815831439064,,-0.5872772619504351,-0.18885654599632568,0.5941010885852226,-0.443355722412253,0.4233390995107978,,0.8873155165536503,,,,,0.7492004228565756,0.6205250022956692,1.7580324707192128,1.399934810951755,-0.029017381988724007,,,,0.37537088959495607
1627,,,0.35581061692970073,-0.2382354216401445,,0.721779374453538,-0.025845072189888813,-0.22988526970896858,-0.54548796865006,0.25974343195546584,,0.8693657758276824,,0.6485662202752573,-0.6883734319253317,,0.15596317696184595,-0.310484376670488,0.5632537784144728,0.7356584093872217,0.7453725086686176,,,,0.00021095229108574924
1628,,,0.7216642754662851,-0.7827735282461873,,0.3682788481672313,-0.029105301666015816,0.2852793106026946,-0.3812482753757516,-0.24024172069356164,,-0.5396888711607495,,1.180725856899977,-0.7620126147396374,,-0.2941897467523142,-0.4930352352912993,1.02724550358136,0.8380052151238553,0.4151811388016814,,,,-0.826664459469086
1629,,,-0.14347202295552078,1.2592443715264763,,0.8046310603018941,0.38331372706427846,0.6917330856604157,-0.9391764459029742,0.395744649561707,,-0.6613482249700832,,0.6390774897559446,-0.9530722725376479,,0.2636783408505912,0.2919334567781981,1.0852444692272218,-0.05834419817470709,1.4791581592408511,,,,-0.2613968129842381
1630,,,0.34433285509326006,0.952941686560578,,1.1028971293559608,0.9652646885532693,0.23957922686536792,-1.2976781605365961,0.7571005417522071,,0.40267251695253303,,0.30025073746219677,0.009754899265144815,,-2.6880386875036786,1.0403919771235401,0.7256508822228844,0.2858539765319446,0.7242462423373612,,,,0.7367297514874641
1631,,,0.5724533715925414,1.4294125298408549,,0.9371937576592563,1.0549209991468111,0.7152669669639135,-1.1058351574682892,1.1132003482381134,,0.289945845252077,,0.3698347612704814,-0.6522757932908716,,0.7443773558167809,-0.06708323184273447,0.6444523303186785,-0.4690352020860454,1.5678884778321205,,,,1.9595542046623273
1632,,,0.3529411764705918,-0.10210089498863681,,0.020301767604150932,-0.9224081781253118,-0.11494263485448675,-1.4094257622317754,0.41085589596240624,,1.0432625007724792,,0.8082931840170011,-0.4219728588030002,,1.5080296371175816,0.5353346016059555,0.41245646773523503,0.46707953063884844,-0.16728219684156598,,,,-0.11639650010994763
1633,,,-0.6456241032998563,1.905883373121144,,-1.2611376401837138,0.1844397290204214,0.3067445014490131,-1.0368268829832834,0.6454087205296882,,0.05790725627375826,,0.703126420761297,-0.28696769031011415,,-0.295797435765581,1.5271942667790435,0.7024512959645405,1.6228813559321968,-0.48699302732121846,,,,-0.2771791303824374
1634,,,-0.03012912482065605,-2.1100851630984176,,1.0476626721237285,1.8145544670848248,0.5774828763171038,-0.4233433228116027,-0.5694040879434552,,0.34386104789215444,,1.8700563896854199,-0.26964082376558157,,0.2315245605852949,-0.4260999204636709,0.13406143263509943,0.33670143415906034,0.9157910570740677,,,,-0.42101453075331075
1635,,,0.23242467718795234,-0.2722690533030275,,-0.16373944389366013,1.0092777864810099,-0.6335693427220097,-0.5562924060487447,0.465387785147514,,0.20825400736510455,,1.5294602176151864,-0.6804319514257535,,0.914792391222852,0.39537894332999723,0.5632537784144728,0.6417861799217687,-1.05599380050967,,,,0.12226075168385916
1636,,,-0.5021520803443303,-0.8168071599090703,,0.25096086100596987,1.0956738675984188,0.05262433884904123,-0.07352707126744341,1.6368378865577982,,0.5021750928870176,,0.7489886182713013,-0.28624573753743077,,1.0723459145228114,1.6793199822963893,-0.016735878044138265,0.7121903520208585,0.5277719654566967,,,,-0.3645581835475133
1637,,0.4602459358101092,0.23242467718795234,0.20420178997726152,,0.33690567645932407,-0.014434269023435628,-0.5712510467165641,0.2536278498862813,1.6834856471860258,,1.0102092129722737,,0.7951066393982563,0.9576788898061037,,1.6784446725236586,1.423748780227252,0.7488504684812284,0.3014993481095155,1.908021365765315,,,,1.1975333418328744
1638,,-0.11337868751501108,-0.03873744619798781,-1.2252107398635934,,0.001963927803052281,1.6874055175158023,0.4690471947996045,-0.4067813369352046,1.4607590154540617,,-0.38966360021339164,,0.6975913279583649,1.907768738665127,,1.2813454862472404,0.4440591722955479,1.3056405386814955,0.24674054758800587,1.1742357151930813,,,,0.552270960475122
1639,,0.3920132227973106,-0.11334289813486473,0.0,,-0.3846772728225969,1.6520672606922489,0.2416565033988877,0.28744190438393086,0.15265068572446705,,0.07722808348869527,,0.7458257080981979,-0.6233976823833111,,0.437308754283196,1.7426051564274163,1.4796374356190771,0.3575619295958246,0.0820077458672331,,,,0.7475362755429396
1640,,0.09791695842657827,0.05021520803443355,0.17016815831439064,,-0.7602715820018012,1.1494676539545463,0.7242770846854832,0.11423113542657737,-0.3936697788391375,,-0.07909650279032031,,0.6734741378884471,0.4111606408803624,,0.4582087114556361,0.5109944871231802,0.2616591570559932,0.33604954367666295,1.154517866617245,,,,-0.12880685986387977
1641,,1.4641271625071104,-0.2783357245337149,-0.7997903440776227,,0.34441756264290624,0.7451991989145723,-0.15094876143540917,-0.9988723320165281,0.12092183710169374,,0.8498584163358434,,0.9450281496310411,2.2680231722370396,,0.8488771416789925,0.8639261471234227,0.18046060515178733,-0.008148631029988782,0.40664803849083914,,,,0.5542047699884342
1642,,0.08308972903949212,0.04734576757532466,1.1231098448749566,,0.18976108239264658,-0.007913810071181627,-0.0041545530670297,0.07834683269437252,0.8842106864535161,,0.23758869901797341,,1.543189789512277,0.7384031453906674,,1.541791106396145,0.8211176775908122,0.7952496409979163,1.0674706649282897,0.6221359550696296,,,,0.1286000686089382
1643,,1.2371135904532724,-0.2180774748923926,1.2252107398635934,,1.0293248323226298,1.3630126846409834,0.31436118207190256,-1.0306161382796273,-0.37382691447123967,,0.8713135575061594,,0.5354921815867948,0.6825268756167281,,1.7572214341736354,0.5646584819158645,-0.24873174062758183,0.3204041720990828,1.427750911168137,,,,-0.2269705191326028
1644,,0.43517516744536927,-0.5968436154949797,-0.510504474943172,,0.020301767604150932,0.5658865777274888,0.13017599610026068,-1.1955459142987892,0.4899991143446029,,0.6374320242452978,,1.2933081527309733,-0.11442097763739191,,1.5691218196216463,1.2363707556008356,0.8764481929021222,-0.11831812255541008,0.9402646810445173,,,,-0.15781956487121004
1645,,0.6664082504331771,0.07890961262553771,0.17016815831439064,,0.6941621458374219,0.1811794995442886,-0.1620275696141534,-0.37917802714120125,0.60045772599257,,0.27202776757573044,,0.921805683353526,-0.0480013225499904,,1.5530449294890012,1.4256773058701078,0.8068494341270903,0.4559973924380689,0.5615739915867053,,,,0.28379670724739153
1646,,1.5440826023009118,0.1190817790530876,-0.37436994829165215,,0.020301767604150932,0.41102567761137243,-0.2201913125525643,-0.17905403113468799,0.04221180844236333,,0.25926342805566116,,0.5034677160841186,-0.5923537131576722,,1.6639754714042743,1.413463980046284,1.0968442623563959,0.28585397653194,0.8341028272598869,,,,-0.6605258775093427
1647,,1.138583810961164,0.724533715925394,-0.06806726332575384,,0.9078090264117127,0.534914397704268,-0.28943386366972434,-0.5875830160859111,-0.9624985573855607,,1.0072581427231204,,0.9256760943997793,-0.2653091071294437,,0.9758845737269167,-0.14373506249129606,1.1548432280022536,-0.32953063885267003,1.0925474853789006,,,,-0.24424371700536054
1648,,-0.7144835039802666,0.9296987087517941,0.19443530236775114,,0.686871197482768,0.38494384180233904,0.5297055160462671,0.1673675067800288,-0.9631599861978217,,0.78455178494379,,0.4445585141100584,0.22273096720847435,,0.971061506687122,-0.5528814775894114,0.6328525371895045,0.5329204693611422,0.4150985450233435,,,,-1.0705626402247632
1649,,0.36238292885252177,0.09899569583931521,-0.5785717382689258,,0.2816712192270918,1.9906068587957813,0.5027009211105741,-0.19078543779714174,-0.37964997282513335,,1.2315133183570497,,0.2820640039668485,-0.5468706884782484,,-0.3552819292563789,-0.626161432532354,1.3056405386814955,0.029009126466753028,0.5784750046517095,,,,0.433940696834339
1650,,0.024492184843067984,0.6111908177905343,-0.04868420439671211,,0.37004635079866655,1.5406951910900062,-0.047777360270841555,0.10871047346776984,-0.4955298159276843,,0.19206846636061667,,0.031008008976733586,-0.11514293041008936,,0.6945389964055724,0.4547179028760838,0.7720500547395723,0.4031942633637516,-0.33558811861389876,,,,0.07612163006977464
1651,,-0.5919048765889721,0.6083213773314203,-0.510504474943172,,0.4990740428931659,0.8332253947700534,0.04639250924849669,0.0,0.3484533485202604,,0.24803001673480848,,0.2951110084309019,-0.3758019849537425,,1.4131759853349595,0.5524245094666778,1.1664430211314276,0.42535853976531995,-0.13738607450967963,,,,0.2372681683339485
1652,,-1.2379411424439608,-0.035868005738878925,0.2382354216401445,,0.6205898488040831,0.17628915533009523,0.6557269590794982,0.10145776872612304,1.443779461628249,,-0.08794376825803811,,0.1618734173889046,-0.7244710705598012,,-0.6784274209226148,0.5463178465547659,0.7604502616103983,-0.41101694915253933,0.7473431501209448,,,,-0.2706079131335106
1653,,-0.8384289212409943,0.381635581061696,-0.7147062649204334,,-0.00179201528874667,0.7680208052474787,0.0884271000573373,-0.33842420116181887,1.1831765095965194,,0.26645554130183186,,0.5876801994430082,0.2516090781160396,,-1.321503026228553,-0.05213511881261782,0.8184492272562602,-0.08376792698826727,1.577752852134189,,,,0.3144416651617235
1654,,-0.7734819954812618,0.6757532281205174,-0.476470843280289,,0.5764022830182958,0.9261419348397222,0.5255509629792374,-0.045169554569855955,1.4007865888311393,,0.8061367407576755,,0.7414767066101826,1.2081965019292695,,-0.5819660801267201,0.6012778127619767,0.5516539852852986,0.2799869621903538,0.8233904817852828,,,,0.593124509539301
1655,,-0.35439767894383967,0.4433285509325702,-0.8848744232348241,,0.5653553915718509,0.7517196578668321,0.8149848266489618,0.5204922518895183,0.13084326928564052,,0.37484595209758365,,1.0590441182485033,0.3793947188820308,,1.6832677395634532,0.04557148777797615,0.48205522651026683,0.7030638852672711,0.3521686230794863,,,,-0.4183916510932053
1656,,-0.08315166998503934,0.17216642754663003,-1.1571434765378394,,1.018277940876177,-0.08941954697439716,0.39745224341249163,-0.397492080214701,-0.0735382337037098,,0.46351434692556853,,0.3836724932778119,0.07565298354135647,,1.1607688102523779,-0.1559483883151198,0.9228473654188101,-0.05117340286832141,0.9836330735065625,,,,0.2384067239438874
1657,,-0.3280366345983453,0.06456241032998818,-0.6466390015946797,,0.8304807862865828,0.26431535118557636,0.2873565871362095,-0.48018711088873994,-0.13143709564568512,,-0.29365147319883467,,0.8163114523136592,0.6683251585338714,,-0.12699008937277095,0.5829578240262372,0.946046951677154,0.6717731421121201,1.2611973907859868,,,,0.4004177933829085
1658,,0.11897608665931797,0.14347202295552589,-0.918908054897695,,0.090339059374627,-0.14158321859245812,0.5996404926745972,0.3835937557316601,0.17185185564596284,,0.9146446543434311,,0.42486800407768166,-0.20962674187064398,,0.8649540318116435,0.8444774801090195,0.8880479860312962,0.8399608865710522,0.15322337149331816,,,,0.18770949095811582
1659,,0.6914230520580986,0.3529411764705918,-0.8848744232348241,,-0.11601687284500224,-0.2605815944711602,0.9050001431012703,-0.5858143769597683,0.244609024994926,,1.0029892030536276,,0.8779745279081617,0.874950304811371,,-0.3810049534686137,0.4119712624927045,0.8184492272562602,1.0309647979139454,1.1805413429945721,,,,0.12795171025730775
1660,,-1.254901739074646,0.5294117647058827,0.25224012676022073,,0.24123959653309557,0.35397166177911804,0.7443574245094569,0.7671875114633251,-0.04858218144843715,,1.1523986651685958,,0.7427876716971664,0.5440389635794867,,1.0144691100452803,0.18763920013982543,0.9112475722896402,0.6137548891786141,1.2185650088267412,,,,0.055507198094983626
1661,,-0.6307920776651313,0.37015781922525537,-0.17016815831439064,,-0.3994801073608407,1.1087147855029384,0.5414767497361813,-0.006254246017367917,0.11166183373000806,,-0.025129637016355854,,0.11499153558380287,0.4291464926623467,,0.32959359039445074,-0.04081086926245359,0.980846331064672,0.01988265971317041,1.697255801892426,,,,-0.06948751029348592
1662,,1.0022258818863676,0.13916786226686,0.1361345266515077,,-0.2631614669116797,-0.793629113818223,0.011078808178744229,-0.3599666041105131,-0.061329091324937496,,0.7207818109293967,,1.0387668516102753,0.4327594634459057,,0.4228395531638118,1.0043175649481764,0.957646744806328,0.8575619295958246,-0.018562118784157828,,,,0.3189671418111829
1663,,-0.30327886879151256,0.15494978479196653,0.17016815831439064,,0.4217458027680361,0.8120339031752135,0.5580949620043002,-0.6379330937711349,-1.555138773173457,,-0.08595931392101916,,0.7160113863150112,1.0390159609268892,,0.1752554451210249,0.1799180718400414,0.435656053993579,0.4527379400260725,0.6814807289473683,,,,0.10259748224200853
1664,,-1.0533040469219739,0.8134863701578204,0.5873893718341212,,0.8194338948401302,1.7183776975390233,1.4035465111448147,0.4762460759988047,-0.5319084006021658,,0.6998404467491043,,1.0918439293371875,0.6603241722481284,,0.4967932477739939,0.5157845319952065,-0.1327338093358621,1.1685136897001285,0.6699378303911764,,,,-0.21173464261188918
1665,,-0.3305673776912562,-0.931133428981346,-0.9869753182234489,,0.5101209343396108,1.3744234878074366,1.5759604634265374,0.9138148347593041,-0.18149592635929615,,0.2820103709613099,,0.16884078721510903,1.509424756946107,,0.9678461286605998,0.15997106740462322,0.8532486066437782,0.7161016949152523,0.6305561764935682,,,,0.20943758898434048
1666,,-1.4633471094905397,0.7489239598278373,0.2722690533030154,,0.6278807971587369,-0.8311217527937037,0.9320047380369585,0.26659372716234286,0.8597677642168344,,-1.310530514559233,,0.4233069135563051,1.1625795617245698,,-0.5224815866359221,0.7762583687016221,0.8648483997729481,0.11636245110821314,2.0041611046806436,,,,-0.19632987621361753
1667,,-0.8351492819537235,0.8421807747489246,0.7487398965833043,,0.6389276886051897,1.260315456142928,0.6411860233448942,-0.5392549899416171,0.21888675724287793,,-0.12385321100917256,,0.9903730454475053,0.36483561271502746,,-0.4790739832777695,-0.5731193563151765,0.6792517097061965,0.30215123859191295,0.25458464083191445,,,,0.7441550154380803
1668,,-1.1962876572244283,0.657101865136302,0.34033631662876923,,0.8709124089805713,0.2887670722565433,-0.2783550554909801,0.6396280223379143,-0.729844206912925,,0.4046669325887505,,0.6793257590625871,0.6965063306456293,,-0.493543184397148,0.5615349407387614,0.33125791583102915,0.9351368970013,-0.4897839774899544,,,,-0.5507754071980514
1669,,0.3228633721838921,0.5738880918220984,-0.7147062649204334,,0.5615994484800598,-0.24591056182858004,-0.3068105588427833,-0.3794242583867596,1.8076536141542026,,1.0837654567211803,,0.8682177121495347,1.0946557109936774,,0.4035472850046329,1.5495642978855406,0.9112475722896402,-0.09028683181225552,1.324488077930641,,,,0.20491099002881435
1670,,1.1939761738334498,0.2998565279770443,-1.0210089498863317,,-0.18958916987834099,-0.2719923976376134,1.1695066883688117,-0.05698313038042944,-0.11588511746923315,,0.6709214200239313,,0.5930755077563535,0.3807326841626718,,0.5787853874505045,0.6388841530155214,1.3984388837148711,-0.03161668839635203,1.4996685383716968,,,,0.28185686445833946
1671,,-1.209818220532389,1.21233859397418,0.918908054897695,,0.5615994484800598,0.6636934620113568,1.0459779079332554,0.05281363303551422,0.21910292595804867,,0.7048264858396498,,0.554116633959529,0.2087552748653305,,0.9437307934616261,0.17258938645726,0.11086184637675549,1.0114080834419759,1.1262218203771879,,,,-0.6958990338382212
1672,,0.006305184599494623,0.30846484935437607,-0.1361345266515077,,-0.9297308967902969,0.6033792167029697,0.3098965608609727,-0.05420346548382911,0.646124406820776,,0.2969684882329463,,0.664495399109478,-0.30211879392973057,,-0.31991277096454895,0.08973285948254482,0.19206039828096136,0.7115384615384563,-0.048437856223710475,,,,-1.055284943273532
1673,,-0.441966044847173,1.0545193687230994,-0.1361345266515077,,-0.0349326896280813,0.47949049661007415,1.0137250738356431,-0.19388162653828767,-0.2862940784430871,,0.7357399282010367,,0.38506019578249934,-0.3057317647132755,,0.5353777840923518,0.1962626798786083,0.8184492272562602,0.997718383311602,0.19260502539092186,,,,-0.5870518485203156
1674,,0.5968331545129117,-0.06312769010043118,-0.8848744232348241,,0.28542716231888293,0.6343513967261964,0.7686035346937493,-0.27796648966063164,0.1611134169915571,,1.1176705225368953,,0.23909823203349231,0.8800452464503518,,0.681677484299455,0.4803422009347801,0.4588556402519229,1.3138852672750945,0.5488917721437504,,,,-0.3331792483536897
1675,,0.2686518050558,0.47058823529411736,-0.6466390015946797,,0.3075209452117727,0.709336674677158,1.2832154209623965,-0.9332724890355555,-0.14118894478860927,,0.2411248504188285,,0.5665369688928987,0.24416238854419695,,-0.15432080259826683,-0.22985660170563785,0.48205522651026683,0.12679269882659988,0.8520962917690659,1.3692040356979114,,,-0.9381801880531354
1676,,-0.7146365801841144,-0.011477761836440644,0.03403363166287088,,0.5947401228193944,1.7721714838951508,1.6473140814421638,-0.3954073315422385,0.975986227745654,,0.049660949341843987,,0.3725714716114614,1.2015996461869858,,-0.02249030351055357,0.681565195016229,0.5400541921561288,-0.10332464146023665,1.0481375066147043,0.9697376037619896,,,-0.2207965207381732
1677,,-0.41722757920649833,0.22238163558106358,0.20420178997726152,,0.6389276886051897,1.3320405046177624,0.7478183749419536,-0.2592037516085377,0.4549207586732879,,0.43757479058635845,,0.20748614897555026,-0.38883009273511254,,0.5176932049464397,0.6993201650822422,1.1200438486147397,0.044002607561926456,0.3914716786513754,0.7964676592605733,,,-0.9381801880531354
1678,,0.11081704266942233,0.054519368723099426,-0.2722690533030275,,-0.7971681994329348,-0.02095472797569542,-0.31580842063279996,-0.2091697834696238,-0.2043365492493576,,0.9272038292780211,,0.723426566291562,0.14588958323143383,,1.9501441157654191,-0.17659169150760998,0.8532486066437782,0.5257496740547566,0.5489419685798211,2.166935205111769,,,-1.2423537364811452
1679,,0.9172027264963579,0.3385939741750372,-0.17016815831439064,,0.37380229389045766,1.2961779803803424,0.11924647486172796,0.12162152527861814,0.7422057346356591,,0.21619465496609402,,0.2625464010081011,-0.1055731833041903,,1.102892005774841,-0.4488345658531038,0.8996477791604661,0.5655149934810928,0.19982982570413185,1.0974031436084077,,,-0.36853133650340997
1680,,-0.42624705665347384,0.42180774748924077,1.2592443715264763,,0.2964740537653278,0.5153530208474943,-0.04293038169263696,-0.9332724890355555,0.5433579588869278,,1.4347826086956519,,0.05645064103206114,-0.6720870021660396,,-0.565889189994069,0.2742358164227591,0.946046951677154,1.3516949152542292,0.12454195490342637,1.1622340915537288,,,-0.6097261359023303
1681,,-0.19730975352446498,0.19942611190817722,-0.442437211617406,,-0.3221518672357109,-0.3502379050647019,-0.14748663387955438,-0.8206960607230017,-0.07871312335404317,,1.0847626645392907,,0.0334245558417067,0.19502598588781775,,0.950161549514682,0.7625936048482855,0.7720500547395723,0.3745110821381996,1.5093406803536282,1.815490847206775,,,-0.7213005662307946
1682,,-1.2132190361594568,0.44906743185079306,0.0,,1.0905246109359454,-0.31437538082728755,-0.39745224341249163,-0.5295261628034964,0.19806148343135446,,0.9072596729158358,,-0.4352928732025669,-0.18505854054245907,,0.37621657177913126,0.7690736237538116,0.8416488135146042,0.6574315514993442,-0.041583814642355714,1.3859204522113557,,,-0.833810608994715
1683,,-1.004722563666963,0.8048780487804886,0.8508407915719411,,1.1249909122488584,0.5968587577507156,-0.06993497662833002,-0.2126443645903816,0.5003638452115251,,1.2991623454327887,,-0.3213332651418441,-0.07594682287900972,,1.6816600505501922,1.0889509206356665,0.8880479860312962,0.8947196870925664,0.14133343154263064,1.2528253859326437,,,-0.54442733597593
1684,,-0.39558581069869425,0.37159253945480725,1.9739506364468977,,-0.15644849553900633,1.2374938498100274,1.634412947803116,-0.15983073155486247,1.1157170971907087,,-0.20761866773035284,,0.3085667602348928,-0.07233385209545078,,-0.14467466851868307,0.3349123570835922,1.4332382631023892,0.5277053455019535,2.6553270311620256,1.5135090652871246,,,0.7712807705694731
1685,,-0.7553444299014319,0.27259684361549713,-0.08539805525660721,,0.053442441943493416,-1.3674295016168936,0.3129763310495577,-0.1646951451239253,0.45468259943140654,,-2.3167132030315103,,-0.06921714593901244,-0.5051677519656658,,0.056286458139423304,-0.14932178294750983,1.1780428142606016,0.5368318122555361,1.1771728021275865,2.188382883737719,,,-1.0334956646026794
